record_id,timestamp,client_id,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,entropy,signature_known,attack_type,is_zero_day,label_malicious,poisoned_flag,poison_type,model_update_delta,gradient_stat,anomaly_score,feature_1,feature_2,feature_3,seen_in_train
rec_03346,2025-02-04 10:33:25,client_100,55.174.75.188,186.248.211.23,45404,21,ICMP,555,2.9496,1,benign,0,0,0,,9.4661,8.7913,0.4561,0.462121,6.19021,0.424483,1
rec_01047,2025-04-30 11:02:16,client_050,44.160.10.64,88.25.173.220,6748,5000,UDP,567,3.9115,1,benign,0,0,0,,2.2957,2.5344,0.8657,0.494101,6.327112,0.954139,1
rec_01889,2025-01-15 20:46:22,client_067,62.44.147.187,58.143.144.97,32443,3306,TCP,1120,5.682,1,benign,0,0,0,,2.8453,2.4514,0.7903,0.781407,6.958483,0.725925,1
rec_02470,2025-05-01 09:25:29,client_026,23.244.158.206,10.30.24.176,51398,1900,TCP,96,3.2121,1,benign,0,0,0,,3.3186,3.5146,0.0,0.343831,4.79171,-0.052701,1
rec_00616,2025-01-06 04:32:25,client_061,52.195.210.233,225.159.204.137,54090,8080,UDP,177,4.5854,0,benign,0,0,0,,2.8248,2.4942,1.1202,0.494588,4.456792,1.112427,1
rec_01319,2025-01-05 12:31:59,client_088,254.158.29.154,46.232.164.26,42616,8080,UDP,30,3.0135,1,benign,0,0,0,,1.1179,1.2687,0.1243,0.311258,3.319769,0.126557,1
rec_03702,2025-06-06 22:23:21,client_098,3.29.22.166,252.162.21.38,15076,3306,ICMP,97,2.7398,1,benign,0,0,0,,3.7093,4.5338,0.4094,0.295815,4.39198,0.565656,1
rec_03740,2025-07-03 08:27:20,client_090,18.12.48.30,37.6.82.86,27076,53,UDP,859,2.6692,1,benign,0,0,0,,3.5291,2.9591,0.3862,0.466984,7.868492,0.384137,1
rec_03808,2025-09-12 06:47:55,client_021,153.15.166.151,174.221.151.10,6984,3306,TCP,173,3.2113,1,ddos,0,1,0,,4.5943,5.3253,0.0926,0.355999,5.287898,0.326452,1
rec_02137,2025-08-14 23:56:52,client_065,101.62.62.166,119.86.248.198,35984,21,UDP,826,2.2596,0,benign,0,0,0,,5.3793,5.4377,1.1563,0.39692,6.265908,1.067497,1
rec_03139,2025-01-18 08:55:48,client_052,186.81.129.32,27.46.135.61,15140,3389,TCP,1361,4.9271,1,benign,0,0,0,,2.6709,2.5163,1.0031,0.781798,7.242126,0.961512,1
rec_01773,2025-01-16 03:28:27,client_037,190.79.16.44,153.81.59.185,32801,3306,TCP,1286,5.1381,1,known_malware,0,1,0,,5.8398,5.6615,0.9027,0.797633,7.737644,0.878108,1
rec_03784,2025-08-18 10:19:05,client_036,59.133.182.172,153.67.55.96,19703,8080,TCP,141,3.4605,1,benign,0,0,0,,4.1528,3.1998,0.329,0.348271,4.962374,0.594113,1
rec_00132,2025-03-17 08:27:05,client_086,99.35.159.156,221.122.77.56,58598,80,UDP,117,4.5207,1,benign,0,0,0,,2.2753,2.3269,0.4104,0.446802,4.416157,0.579634,1
rec_02750,2025-05-29 13:04:23,client_024,157.203.5.113,176.228.91.247,21093,53,TCP,3904,6.3614,1,benign,0,0,0,,2.238,2.2125,1.6782,1.389286,7.694628,1.652897,1
rec_00078,2025-01-12 15:48:13,client_054,205.68.46.78,184.195.42.140,62754,3389,TCP,4325,5.9466,1,benign,0,0,0,,5.5389,5.0493,1.7782,1.467354,9.102332,1.879782,1
rec_02053,2025-07-12 23:35:42,client_054,105.160.154.242,141.174.175.209,51392,8080,TCP,4147,6.0517,1,benign,0,0,0,,8.26,8.0102,1.8018,1.463853,8.884523,1.801452,1
rec_00725,2025-02-21 16:19:10,client_058,196.190.208.214,139.85.244.85,37448,8080,ICMP,57,2.9554,1,benign,0,0,0,,1.0108,1.0886,0.0263,0.31287,4.081144,-0.113322,1
rec_01315,2025-08-23 00:53:45,client_072,171.250.190.199,94.158.115.153,62509,80,TCP,1808,5.3173,1,benign,0,0,0,,6.7512,7.9715,1.0691,0.884547,7.18642,0.992009,1
rec_01852,2025-04-23 13:29:05,client_017,149.22.18.194,81.100.100.46,14849,5000,TCP,1237,5.5382,1,benign,0,0,0,,6.1998,4.8501,1.1249,0.774651,7.335013,1.043682,1
rec_03747,2025-05-15 11:30:39,client_080,53.26.115.219,26.237.77.17,21185,80,UDP,968,2.4221,1,benign,0,0,0,,1.2665,1.2397,0.0444,0.464969,6.717863,-0.031477,0
rec_03321,2025-02-02 22:03:00,client_098,168.121.233.239,210.151.128.159,54506,443,ICMP,66,2.8782,1,benign,0,0,0,,6.6699,8.315,0.3953,0.32805,3.854556,0.590071,1
rec_03174,2025-06-22 23:39:12,client_015,98.34.100.227,137.37.87.129,17487,443,UDP,1064,1.4276,1,benign,0,0,0,,2.0915,2.532,0.1145,0.357904,6.869828,0.138882,1
rec_01373,2025-02-08 03:54:51,client_014,214.186.98.124,209.125.87.205,32509,22,TCP,3503,6.2278,0,benign,0,0,0,,3.0331,2.2931,2.1975,1.341376,7.912818,2.200407,1
rec_01856,2025-02-21 10:22:58,client_046,8.138.48.183,187.116.189.58,6755,53,TCP,187,2.8767,1,benign,0,0,0,,4.2296,3.9744,0.2991,0.325634,5.435284,0.34182,0
rec_01320,2025-04-25 18:35:45,client_049,211.154.37.219,138.162.206.8,50059,3306,TCP,3931,6.2161,0,benign,0,0,0,,4.5321,5.4692,2.4064,1.397089,8.599592,2.351564,1
rec_02561,2025-01-01 08:15:25,client_087,184.185.83.254,61.96.4.65,36407,80,TCP,1363,4.4664,1,benign,0,0,0,,4.4089,4.5289,0.915,0.74489,6.901925,0.958017,1
rec_03688,2025-04-07 20:32:32,client_063,177.145.110.42,64.48.16.178,5467,8080,UDP,90,2.867,1,benign,0,0,0,,2.3602,2.2876,0.334,0.306596,4.677097,0.304997,1
rec_03128,2025-04-06 04:01:42,client_071,118.158.191.114,41.101.245.113,10096,53,TCP,151,2.6525,1,benign,0,0,0,,6.0746,5.3643,0.2206,0.293001,5.02115,-0.019068,1
rec_02771,2025-07-15 05:37:02,client_048,19.71.57.147,179.176.167.224,49884,22,UDP,71,3.9484,1,benign,0,0,0,,2.1502,2.0843,0.5377,0.428698,4.270389,0.574161,1
rec_00376,2025-05-24 21:09:55,client_083,88.85.11.91,248.194.124.187,17049,5000,ICMP,86,3.8713,1,benign,0,0,0,,6.4816,7.2588,0.7386,0.38287,4.536504,0.818427,1
rec_01909,2025-07-17 15:08:26,client_040,170.47.5.217,103.133.144.139,40614,80,UDP,954,3.3842,0,known_malware,0,1,0,,4.6556,4.5628,1.1984,0.566168,7.645045,1.205233,1
rec_00334,2025-08-14 17:57:19,client_022,87.121.130.232,23.61.223.165,28653,53,TCP,1171,5.4093,1,benign,0,0,0,,0.7958,0.3801,0.6538,0.724774,6.985287,0.650629,1
rec_02879,2025-03-27 09:58:53,client_022,172.57.96.144,201.35.162.16,20708,443,TCP,1409,5.5577,1,benign,0,0,0,,4.3651,4.7945,1.1985,0.844864,7.471588,1.175373,1
rec_03145,2025-02-01 06:49:54,client_098,83.238.173.79,29.46.203.174,57183,8080,UDP,53,3.8672,1,benign,0,0,0,,3.5595,4.3934,0.3925,0.434199,4.020009,0.595852,1
rec_02366,2025-02-19 06:35:41,client_012,131.175.225.2,238.130.182.2,32678,8080,TCP,1271,5.0362,1,benign,0,0,0,,4.3272,3.0459,0.7577,0.747272,7.311215,0.736027,1
rec_01605,2025-06-09 20:07:57,client_066,232.7.36.38,44.125.35.151,63098,53,UDP,197,2.8753,1,benign,0,0,0,,3.6705,2.6148,0.3318,0.317595,5.248292,0.454869,1
rec_01119,2025-07-19 21:43:28,client_040,33.31.183.125,134.220.135.102,40828,443,ICMP,752,0.138,1,benign,0,0,0,,6.4924,6.8464,0.0,0.161741,7.073123,0.01731,1
rec_03631,2025-04-17 05:47:33,client_012,37.230.211.72,3.115.22.4,8016,8080,TCP,1140,4.4258,1,benign,0,0,0,,6.3034,3.933,0.8102,0.655428,7.314401,0.872919,1
rec_01944,2025-05-21 02:11:36,client_024,11.70.140.219,239.241.45.199,17011,22,TCP,3636,6.0702,1,benign,0,0,0,,1.9465,1.5065,1.5545,1.33562,8.407414,1.584457,1
rec_03788,2025-03-23 23:05:30,client_019,15.236.105.51,215.239.159.227,14911,5000,TCP,3961,5.7057,1,benign,0,0,0,,7.743,7.1098,1.7096,1.354891,8.741005,1.700766,1
rec_02377,2025-07-21 19:55:18,client_051,116.23.98.72,204.83.19.180,6887,5000,TCP,192,4.316,1,benign,0,0,0,,1.734,1.9448,0.4774,0.509247,5.008929,0.605256,1
rec_03223,2025-04-07 14:53:42,client_073,248.228.163.116,155.119.170.246,40966,21,UDP,57,2.4317,1,benign,0,0,0,,2.5081,2.8048,0.4532,0.242778,3.768212,0.460731,1
rec_01343,2025-03-08 00:16:34,client_058,128.247.200.194,100.176.71.150,26026,8080,ICMP,51,2.7254,0,benign,0,0,0,,2.8108,2.1345,0.7163,0.305458,3.9016,0.643574,1
rec_00321,2025-03-12 15:58:45,client_029,38.87.149.249,59.102.192.136,27972,5000,TCP,4582,6.2224,1,benign,0,0,0,,10.6416,11.106,1.7931,1.535424,8.570555,1.912474,1
rec_01620,2025-09-08 21:24:32,client_045,242.149.198.43,191.150.68.176,19829,3306,UDP,966,2.5722,0,benign,0,0,0,,3.4032,4.0773,0.7848,0.433942,6.842148,0.854889,1
rec_03698,2025-03-27 23:08:17,client_042,224.124.180.88,123.31.216.55,59338,5000,TCP,994,5.7641,0,benign,0,0,0,,3.074,2.9763,1.9079,0.779747,6.53226,1.925076,1
rec_02061,2025-04-30 05:45:30,client_020,193.132.68.90,62.75.191.79,43241,80,UDP,860,1.6104,1,benign,0,0,0,,8.2111,6.6249,0.0117,0.302697,6.738676,4e-05,1
rec_02220,2025-02-12 05:09:31,client_004,109.121.92.50,219.133.229.71,3144,3306,TCP,2773,5.8041,1,benign,0,0,0,,7.7619,7.0674,1.43,1.173252,8.220565,1.521589,1
rec_01674,2025-01-22 09:17:45,client_047,143.145.182.50,205.143.188.188,28115,8080,TCP,665,5.3486,0,benign,0,0,0,,7.0027,6.9626,0.9619,0.695114,6.644759,0.866311,1
rec_01943,2025-03-29 05:32:45,client_036,235.147.171.12,102.135.173.98,58025,1900,UDP,228,4.3253,1,benign,0,0,0,,3.792,3.1891,0.6041,0.492082,5.335706,0.564877,1
rec_00261,2025-06-03 02:29:35,client_039,42.204.241.228,169.148.118.6,1644,1900,TCP,3978,6.4647,1,benign,0,0,0,,3.1184,2.989,1.6558,1.487893,8.182579,1.791561,1
rec_03591,2025-03-21 15:53:19,client_005,25.141.216.223,12.244.242.146,54829,443,ICMP,702,2.7037,1,benign,0,0,0,,3.4886,1.8735,0.2521,0.386558,6.756628,0.375735,1
rec_02040,2025-08-26 21:39:14,client_066,133.56.199.226,54.143.134.220,5069,8080,TCP,162,3.6566,1,ddos,0,1,0,,3.5607,3.4382,0.0888,0.388597,5.247926,0.10462,0
rec_00690,2025-09-04 09:35:48,client_020,231.199.52.91,110.82.125.63,2782,3306,UDP,754,0.7988,1,known_malware,0,1,0,,3.909,3.9384,0.0,0.221524,6.230589,-0.002511,1
rec_00902,2025-03-17 00:42:12,client_074,57.62.242.107,71.160.76.99,51623,8080,TCP,3393,6.5644,1,benign,0,0,0,,2.8268,2.8762,1.4143,1.358509,8.448485,1.509307,1
rec_02307,2025-05-20 16:54:55,client_007,165.41.52.211,165.63.189.231,37275,443,TCP,1322,5.8311,1,benign,0,0,0,,2.1317,1.9295,0.6033,0.852601,7.116279,0.579822,1
rec_02027,2025-05-16 23:32:48,client_087,214.103.249.126,79.140.239.78,33982,22,TCP,1201,5.0386,1,benign,0,0,0,,6.9474,5.5512,0.6262,0.739719,7.613494,0.594983,1
rec_00139,2025-02-08 13:17:48,client_065,10.114.76.164,100.82.206.158,40606,1900,UDP,641,2.5262,1,benign,0,0,0,,2.0796,1.9988,0.2272,0.369633,5.718207,-0.064609,1
rec_01918,2025-08-29 15:44:46,client_084,229.20.3.165,124.73.110.122,6437,443,TCP,4447,6.051,1,benign,0,0,0,,12.4384,8.6448,1.7375,1.501835,8.376804,1.782349,1
rec_01829,2025-04-26 05:52:48,client_009,181.85.109.17,232.101.162.144,30356,22,TCP,3757,5.8391,1,benign,0,0,0,,10.9439,10.1287,1.5137,1.360218,8.089665,1.454286,1
rec_01574,2025-01-21 00:37:08,client_099,252.9.24.15,253.97.5.37,34702,8080,TCP,3629,6.0854,1,benign,0,0,0,,5.0445,6.458,1.5694,1.345659,8.642266,1.598573,1
rec_00320,2025-04-28 16:07:14,client_091,246.90.146.137,158.109.9.65,54981,5000,TCP,209,2.9468,1,benign,0,0,0,,1.5523,1.8884,0.481,0.370568,5.110227,0.58419,1
rec_00654,2025-09-09 04:43:39,client_071,39.199.139.36,135.11.201.177,55517,80,TCP,188,3.4308,1,benign,0,0,0,,0.7957,0.7443,0.5978,0.41364,5.2118,0.755017,1
rec_02138,2025-07-16 10:34:22,client_099,26.121.24.39,217.42.194.71,41999,8080,TCP,2389,5.5677,1,benign,0,0,0,,10.2579,11.4609,1.002,1.014596,7.232496,1.069041,1
rec_03345,2025-07-16 22:56:35,client_066,138.180.201.46,242.173.223.165,65314,443,UDP,161,4.2885,1,benign,0,0,0,,3.6196,3.8851,0.2955,0.459507,5.013017,0.259263,1
rec_00559,2025-09-01 07:50:54,client_037,187.221.208.182,227.43.99.204,16662,443,TCP,1271,4.9239,1,benign,0,0,0,,3.2507,2.5041,0.9777,0.743177,6.870807,1.062656,1
rec_02188,2025-01-23 02:13:22,client_067,71.100.25.139,34.50.33.73,26294,443,TCP,1420,5.0064,1,benign,0,0,0,,5.2507,5.2385,0.815,0.766297,7.107437,0.899515,1
rec_00113,2025-06-30 11:39:34,client_016,156.2.94.141,55.119.120.80,11764,8080,TCP,202,3.1693,0,benign,0,0,0,,7.1418,7.5,0.912,0.391121,5.412251,1.046436,1
rec_00532,2025-01-31 13:25:28,client_036,231.71.166.224,134.196.210.134,52318,53,TCP,173,4.1743,1,benign,0,0,0,,0.8714,0.908,0.5542,0.458709,5.101254,0.522438,1
rec_00225,2025-08-13 22:09:14,client_072,171.81.69.45,202.102.176.10,23557,8080,TCP,1648,5.4928,0,zero_day_exploit,1,1,0,,2.1559,2.3591,2.8743,0.870853,7.614825,2.882906,0
rec_00724,2025-02-07 15:08:18,client_073,36.48.85.28,13.92.246.11,36386,1900,ICMP,66,1.805,1,benign,0,0,0,,5.4736,7.3493,0.2881,0.173738,4.127777,0.249165,1
rec_03098,2025-02-05 21:16:21,client_026,127.117.84.72,170.102.220.106,42087,8080,TCP,193,4.5274,1,benign,0,0,0,,4.9744,4.787,0.2897,0.489974,5.200234,0.295609,1
rec_03289,2025-08-28 01:41:06,client_006,76.32.91.225,82.14.56.147,61499,8080,TCP,234,4.0099,1,benign,0,0,0,,3.1818,4.0751,0.054,0.429656,5.158433,0.162362,1
rec_01434,2025-02-17 21:14:30,client_068,160.216.80.11,220.217.218.237,21087,5000,ICMP,65,2.3492,1,benign,0,0,0,,5.0208,4.7415,0.0876,0.255778,3.762663,-0.038442,1
rec_02374,2025-03-05 23:50:46,client_084,110.180.97.191,89.238.22.180,46230,53,TCP,5197,5.8857,1,benign,0,0,0,,3.8146,3.5503,1.7652,1.628483,8.711898,1.632635,1
rec_02970,2025-05-04 00:01:21,client_068,132.78.32.100,71.155.156.236,28664,8080,ICMP,30,3.3541,0,benign,0,0,0,,1.7469,1.8539,0.9069,0.331406,3.440614,0.814357,1
rec_03642,2025-06-25 15:34:37,client_099,57.119.248.181,173.228.196.230,14129,21,TCP,4133,5.9383,1,benign,0,0,0,,9.1225,9.8053,1.8675,1.39825,8.188377,1.808213,1
rec_01459,2025-03-04 14:25:53,client_069,191.35.180.215,244.94.225.83,31861,8080,TCP,4009,5.4935,0,benign,0,0,0,,10.5579,12.36,2.123,1.354182,7.750634,2.094538,1
rec_03461,2025-05-14 18:06:07,client_026,192.202.6.185,40.39.105.169,30508,1900,TCP,244,4.8332,1,benign,0,0,0,,1.676,1.8199,0.8704,0.494396,5.41206,0.90706,1
rec_00847,2025-02-25 08:34:43,client_054,156.155.51.64,46.249.28.2,9176,22,TCP,3924,6.2114,1,benign,0,0,0,,5.0613,5.2454,1.7108,1.426988,7.776172,1.935983,1
rec_00194,2025-02-19 07:13:42,client_059,41.234.178.215,97.168.136.243,28254,22,TCP,4359,6.0927,1,benign,0,0,0,,8.3787,9.5485,1.7583,1.475846,8.763484,1.760865,0
rec_01465,2025-07-23 06:29:08,client_051,56.126.159.59,96.58.104.56,47977,3306,UDP,247,3.7487,1,benign,0,0,0,,2.914,1.9672,0.3005,0.429119,5.260135,0.193714,1
rec_02622,2025-08-08 05:47:47,client_048,220.30.244.100,249.205.129.253,27543,3306,UDP,44,1.886,1,benign,0,0,0,,3.9694,4.841,0.0,0.174365,3.916433,-0.044114,1
rec_00947,2025-06-27 00:57:54,client_054,17.244.71.219,229.13.166.153,27613,443,TCP,3656,6.286,0,benign,0,0,0,,10.41,12.1385,2.2018,1.355163,7.933781,2.297439,1
rec_02022,2025-01-23 16:59:37,client_017,218.71.244.7,177.213.102.254,34520,1900,TCP,1229,5.1549,0,benign,0,0,0,,6.3741,6.0119,1.6183,0.766297,7.664082,1.514973,1
rec_02552,2025-08-08 05:33:48,client_009,222.74.226.238,54.71.252.85,29405,5000,TCP,3817,6.104,1,benign,0,0,0,,1.2348,1.1639,2.0533,1.346675,8.094554,2.046321,1
rec_01630,2025-08-24 13:48:47,client_032,251.75.165.193,94.236.158.212,17869,1900,TCP,1273,5.5131,1,backdoor_trigger,0,1,1,high_update_backdoor,77.2545,82.4857,1.7276,0.801232,6.886333,1.894937,1
rec_00118,2025-08-24 20:58:15,client_072,155.154.128.7,222.194.221.171,63230,1900,TCP,870,5.6387,1,benign,0,0,0,,7.385,8.7983,0.8784,0.754455,6.71494,0.91803,1
rec_00646,2025-03-07 11:53:16,client_073,134.65.134.178,160.190.165.96,8896,3306,ICMP,45,2.2696,1,benign,0,0,0,,5.6023,6.7646,0.1757,0.245127,3.814729,0.132572,1
rec_01871,2025-07-01 02:44:05,client_075,87.102.96.173,108.176.69.202,17438,3306,ICMP,884,1.7082,1,benign,0,0,0,,7.8584,5.2236,0.2299,0.378522,7.601536,0.34334,1
rec_00004,2025-01-26 20:41:29,client_020,5.120.21.18,195.94.72.52,2920,80,UDP,878,3.5347,1,benign,0,0,0,,2.5465,2.6036,0.3098,0.53216,6.852833,0.387293,1
rec_00075,2025-05-08 00:13:59,client_041,68.249.101.168,85.200.10.138,53012,1900,TCP,183,3.3171,1,benign,0,0,0,,5.3889,5.013,0.436,0.407461,5.301084,0.462267,1
rec_01756,2025-07-04 12:13:37,client_016,32.149.10.37,24.166.88.225,32246,53,TCP,144,3.2666,1,benign,0,0,0,,1.6577,1.9765,0.1465,0.376876,4.814982,0.180704,1
rec_00468,2025-03-08 10:07:32,client_060,147.28.213.123,111.234.129.253,14137,53,UDP,1082,3.4074,1,benign,0,0,0,,4.9884,4.9154,0.2843,0.547533,6.831158,0.204952,1
rec_00006,2025-04-22 10:35:19,client_010,19.128.97.193,90.92.254.143,39768,53,ICMP,662,1.4687,1,benign,0,0,0,,0.9675,1.3381,0.0446,0.269025,6.713477,0.130147,1
rec_01247,2025-04-12 17:48:49,client_030,226.167.71.106,77.54.215.164,1976,22,UDP,632,3.7463,0,benign,0,0,0,,3.677,3.7845,0.9621,0.492728,6.16471,0.990513,1
rec_00920,2025-02-28 12:41:01,client_021,179.73.224.123,135.8.215.78,40831,22,UDP,160,2.8873,0,data_exfiltration,0,1,0,,1.1425,1.2425,0.9822,0.323452,4.663501,0.869931,1
rec_02596,2025-02-07 10:39:52,client_089,212.201.129.58,202.26.133.214,60064,8080,TCP,4174,5.7172,0,benign,0,0,0,,4.4437,4.7595,2.0726,1.419782,7.020341,2.0501,1
rec_00229,2025-04-24 08:11:52,client_067,114.206.153.143,62.141.25.228,33337,80,TCP,1186,6.0058,1,benign,0,0,0,,2.3361,1.9268,0.8736,0.877265,5.942833,0.834135,1
rec_01064,2025-07-12 15:19:08,client_093,227.38.88.11,64.208.248.138,24009,3389,ICMP,67,3.2743,0,benign,0,0,0,,2.3572,2.3874,1.2526,0.328291,4.095862,1.378154,1
rec_02591,2025-08-15 10:52:59,client_100,180.29.112.230,241.124.199.91,28082,22,ICMP,691,2.5998,1,benign,0,0,0,,1.3539,1.4173,0.2065,0.390075,6.512841,0.376924,1
rec_00243,2025-05-04 20:23:15,client_017,32.33.126.67,156.156.120.202,45071,443,TCP,1142,5.0229,1,benign,0,0,0,,7.953,6.7643,0.9263,0.719267,7.261922,0.965452,1
rec_03280,2025-02-14 05:21:27,client_049,25.190.132.222,1.167.16.145,10019,53,TCP,4366,6.5575,1,benign,0,0,0,,6.1476,5.6428,1.4837,1.518282,8.555217,1.424585,1
rec_01161,2025-04-20 02:45:04,client_077,201.180.2.224,135.129.202.21,42065,5000,TCP,1070,4.9313,0,known_malware,0,1,0,,1.0451,1.2243,1.5575,0.710795,7.078335,1.504254,1
rec_03215,2025-07-11 14:11:04,client_074,100.14.19.71,62.71.61.132,32540,8080,TCP,4221,6.0886,1,benign,0,0,0,,2.0824,2.2369,1.7898,1.477094,8.182758,1.973029,1
rec_03096,2025-06-15 17:32:55,client_044,244.14.112.55,251.57.91.46,1972,5000,TCP,4274,6.0689,1,benign,0,0,0,,3.2403,2.7595,1.8641,1.485221,8.999594,1.816209,1
rec_02564,2025-06-14 11:50:23,client_017,27.176.244.249,71.141.182.2,6664,443,TCP,1282,5.5544,1,benign,0,0,0,,9.6338,11.9291,0.4185,0.819321,7.236998,0.292706,1
rec_02672,2025-09-08 03:31:07,client_073,55.156.110.217,202.186.220.20,61232,3306,ICMP,40,3.3527,1,benign,0,0,0,,3.0211,3.3185,0.193,0.356914,3.734636,0.331146,1
rec_01527,2025-05-17 20:00:11,client_031,22.172.92.192,9.121.32.11,42069,5000,TCP,248,4.0916,1,benign,0,0,0,,6.9138,9.051,0.6042,0.462294,5.836017,0.628434,1
rec_01606,2025-05-20 07:46:14,client_008,208.52.143.174,246.58.48.231,8178,80,ICMP,72,3.6829,1,benign,0,0,0,,2.5212,2.7488,0.0155,0.370139,4.399764,0.136176,1
rec_03572,2025-09-12 00:28:16,client_028,126.179.170.24,128.56.127.77,44086,53,UDP,79,4.9728,1,benign,0,0,0,,1.7295,2.3983,0.162,0.532732,4.494766,0.030231,1
rec_03820,2025-06-29 22:45:46,client_058,234.176.136.201,253.112.154.78,63205,22,ICMP,55,2.8774,1,benign,0,0,0,,2.4177,1.2794,0.2163,0.262333,4.170196,0.285728,0
rec_02710,2025-05-07 08:13:47,client_059,176.6.15.143,182.76.179.208,11725,5000,TCP,4349,6.0876,1,benign,0,0,0,,4.4381,5.449,1.787,1.472407,9.220585,1.648906,1
rec_02967,2025-08-08 01:01:47,client_070,82.151.205.64,222.82.238.242,21881,5000,UDP,977,1.8383,1,benign,0,0,0,,6.1769,5.8033,0.3714,0.351662,6.920107,0.248886,1
rec_03255,2025-03-08 05:03:42,client_019,101.58.232.172,39.227.171.27,57172,3306,TCP,3664,6.4866,0,known_malware,0,1,0,,3.5393,4.0161,2.3488,1.376976,8.012133,2.491732,1
rec_01990,2025-09-08 01:39:37,client_069,146.91.86.16,61.202.205.48,23356,80,TCP,3970,5.2344,1,benign,0,0,0,,2.8634,2.4818,1.3684,1.276715,8.094535,1.521177,1
rec_02997,2025-06-25 03:35:55,client_063,200.252.188.215,91.115.159.2,43040,22,UDP,39,3.6249,1,benign,0,0,0,,1.153,1.842,0.1714,0.38217,3.545888,0.279298,1
rec_02363,2025-05-24 09:40:20,client_079,54.6.14.132,80.247.57.150,63594,3306,TCP,3652,5.5492,1,benign,0,0,0,,6.912,7.5112,1.2174,1.288058,8.342631,1.27447,1
rec_01976,2025-03-27 09:01:59,client_056,210.161.21.208,180.96.217.226,50890,5000,TCP,297,4.3613,1,benign,0,0,0,,5.3402,4.5262,0.787,0.522034,5.101033,0.676772,1
rec_01762,2025-06-29 20:08:42,client_029,251.250.26.232,247.115.67.76,32260,22,TCP,3436,5.8753,1,benign,0,0,0,,10.5993,9.0078,1.4373,1.265395,8.003527,1.426461,1
rec_01306,2025-07-02 02:15:03,client_040,151.240.10.182,225.58.176.54,21719,8080,UDP,627,2.8448,1,benign,0,0,0,,1.8534,2.2777,0.3267,0.3848,6.113653,0.37873,1
rec_02740,2025-04-18 21:26:44,client_063,16.142.9.239,8.217.189.44,52574,3306,UDP,50,2.4283,1,benign,0,0,0,,1.3969,1.2803,0.0,0.257727,3.586111,-0.183477,1
rec_01542,2025-04-05 21:01:35,client_020,252.8.107.208,228.252.186.17,62963,1900,ICMP,436,2.9276,1,benign,0,0,0,,3.0538,3.2312,0.3573,0.348987,6.007143,0.417636,1
rec_03333,2025-06-16 02:19:30,client_023,195.114.159.161,192.251.167.31,48938,1900,ICMP,108,2.8786,1,benign,0,0,0,,3.1086,2.6592,0.4138,0.307918,4.666798,0.445802,1
rec_02473,2025-01-24 00:46:08,client_044,246.194.53.99,93.8.157.247,37366,22,TCP,3093,6.2969,1,benign,0,0,0,,5.0838,5.4015,1.251,1.24951,8.124976,1.302759,1
rec_02643,2025-08-15 11:26:29,client_099,47.43.65.50,92.3.223.208,53402,8080,TCP,5432,5.7506,0,benign,0,0,0,,4.6163,4.0717,2.2949,1.690981,9.123722,2.116343,1
rec_00623,2025-02-27 16:34:05,client_013,205.118.229.247,164.71.243.222,41369,53,ICMP,52,1.8752,1,benign,0,0,0,,2.7931,3.4056,0.0264,0.18472,3.750503,0.196515,1
rec_03365,2025-07-08 21:09:06,client_019,119.35.82.181,155.135.91.83,44555,80,TCP,5020,6.0931,1,benign,0,0,0,,2.9175,2.9149,1.5785,1.658811,8.423745,1.616102,1
rec_01494,2025-01-04 11:56:26,client_001,63.91.52.231,137.140.10.187,48375,80,TCP,150,3.7235,1,benign,0,0,0,,3.9637,3.6596,0.2252,0.393963,4.964046,0.452063,1
rec_00111,2025-03-24 12:35:44,client_100,82.87.225.16,119.218.206.58,28415,443,UDP,1049,1.5548,1,benign,0,0,0,,5.6951,4.6846,0.2702,0.374465,6.883922,0.273872,1
rec_02276,2025-07-28 16:16:13,client_090,77.186.221.137,246.23.217.65,52628,443,ICMP,902,2.7687,1,benign,0,0,0,,4.0308,3.6508,0.5383,0.488727,6.833486,0.525547,1
rec_02892,2025-09-09 22:35:04,client_094,113.30.128.78,210.79.125.61,4490,80,TCP,3047,5.9964,0,benign,0,0,0,,4.0962,4.0675,1.8469,1.231835,8.131721,2.067624,1
rec_01170,2025-06-14 21:16:13,client_025,213.66.10.144,242.48.142.81,61682,3306,UDP,701,4.6738,0,benign,0,0,0,,6.6552,4.523,1.2344,0.567597,6.035125,1.202978,1
rec_03140,2025-03-15 05:31:30,client_096,136.118.40.184,186.58.13.181,50977,53,TCP,157,4.0005,1,benign,0,0,0,,2.0152,2.5951,0.3958,0.432718,4.975476,0.396029,1
rec_00233,2025-03-27 03:15:40,client_082,231.208.75.14,214.231.50.250,16472,5000,TCP,693,5.6616,1,benign,0,0,0,,3.1602,3.3923,1.0083,0.724931,7.128807,1.122324,0
rec_00067,2025-03-26 06:36:09,client_049,253.76.93.176,239.103.19.52,13121,22,TCP,3857,5.7876,1,benign,0,0,0,,6.7545,6.7485,1.4462,1.353257,8.081069,1.597059,1
rec_03468,2025-06-16 13:55:07,client_074,197.152.91.48,179.16.146.175,31346,53,TCP,4201,6.2559,1,benign,0,0,0,,2.6591,2.3186,1.5873,1.458942,8.902266,1.641171,1
